2000;3;1832,118761;111,6410119
2000;4;1832,122772;111,6500637
2100;0;1831,703062;111,0791539
2100;1;1831,701743;111,0755135
2100;2;1831,706475;111,0788522
2100;3;1831,707723;111,0737646
2100;4;1831,705778;111,0787909
2200;0;1831,109609;110,9014202
2200;1;1831,124671;110,8883418
2200;2;1831,112593;110,9144762
2200;3;1831,110587;110,9167479
2200;4;1831,117117;110,9115114
2300;0;1830,525647;111,0142236
2300;1;1830,521634;111,0195951
2300;2;1830,563815;111,1100603
2300;3;1830,566324;111,055231
2300;4;1830,569722;111,0821867
2400;0;1829,845568;111,2095787
2400;1;1829,842426;111,2104347
2400;2;1829,850737;111,2069375
2400;3;1829,843204;111,2066805
2400;4;1829,855515;111,1868752
2500;0;1829,148607;111,7650225
2500;1;1829,170578;111,7549083
2500;2;1829,17725;111,7597339
2500;3;1828,920064;111,5751489
2500;4;1829,169097;111,7575805
2600;0;1828,349805;111,7732335
2600;1;1828,343212;111,7605491
2600;2;1828,343156;111,7715055
2600;3;1828,340437;111,7684265
2600;4;1828,345784;111,7693098
2700;0;1827,810789;111,9649469
2700;1;1827,758596;111,9614518
2700;2;1827,763247;111,9594582
2700;3;1827,767396;111,9675433
2700;4;1827,754039;111,9636331
2800;0;1826,88893;112,1432366
2800;1;1826,885245;112,144298
2800;2;1826,889626;112,1422375
2800;3;1826,907225;112,1289998
2800;4;1826,911007;112,1388717
2900;0;1826,213909;111,7882309
2900;1;1826,214557;111,7957065
2900;2;1826,211306;111,7941015
2900;3;1826,209058;111,802757
2900;4;1826,2121;111,8050275
3000;0;1825,041448;110,7889099
3000;1;1825,037051;110,7887563
3000;2;1825,050454;110,7921408
3000;3;1825,037759;110,7871195
3000;4;1825,035184;110,7884663
3100;0;1824,387863;110,8210725
3100;1;1824,390486;110,8304861
3100;2;1824,397161;110,8285408
3100;3;1824,385143;110,8228702
3100;4;1824,394344;110,823338
3200;0;1824,007998;110,5879632
3200;1;1824,009935;110,5803217
3200;2;1824,011794;110,5858959
3200;3;1824,010934;110,5822407
3200;4;1824,008407;110,5887298
3300;0;1823,610594;111,0601325
3300;1;1823,618155;111,052877
3300;2;1823,622077;111,0408694
3300;3;1823,620111;111,0443827
3300;4;1823,615875;111,0424334
3400;0;1822,884973;111,199408
3400;1;1822,872687;111,2148666
3400;2;1822,870444;111,2203322
3400;3;1822,869814;111,2320805
3400;4;1822,868635;111,2190774
3500;0;1822,312251;111,1711397
3500;1;1822,301438;111,1816491
3500;2;1822,303684;111,197987
3500;3;1822,314898;111,1754695
3500;4;1822,300705;111,1751751
3600;0;1821,786543;111,0819576
3600;1;1821,789333;111,0715983
3600;2;1821,794453;111,0837532
3600;3;1821,788466;111,0798412
3600;4;1821,792585;111,0758698
3700;0;1821,330273;111,0248024
3700;1;1821,333769;111,0230325
3700;2;1821,331158;111,0291272
3700;3;1821,333994;111,0335777
3700;4;1821,332954;111,0293769
3800;0;1820,654827;110,8251014
3800;1;1820,645766;110,8253442
3800;2;1820,649068;110,8237021
3800;3;1820,649393;110,827836
3800;4;1820,647347;110,8249199
3900;0;1820,160877;110,6707154
3900;1;1820,169731;110,6814966
3900;2;1820,182229;110,7303234
3900;3;1820,176533;110,7197161
3900;4;1820,180035;110,7250716
4000;0;1819,41511;110,4087837
4000;1;1819,418547;110,4079394
4000;2;1819,415129;110,4018721
4000;3;1819,401528;110,4204578
4000;4;1819,416068;110,4071062
4100;0;1818,845569;110,0298295
4100;1;1818,83026;110,0454959
4100;2;1818,842771;110,0256235
4100;3;1818,843407;110,0283432
4100;4;1818,839632;110,0447692
4200;0;1818,513211;109,9978248
4200;1;1818,512058;110,0046318
4200;2;1818,517464;110,0171736
4200;3;1818,511936;110,0071572
4200;4;1818,510628;109,9995782
4300;0;1818,154439;110,0460066
4300;1;1818,162245;110,0386961
4300;2;1818,157059;110,0419674
4300;3;1818,155716;110,0491539
4300;4;1818,163516;110,0327222
4400;0;1817,746231;109,9819476
4400;1;1817,747086;109,9948619
4400;2;1817,732896;109,9687938
4400;3;1817,740747;109,9957079
4400;4;1817,740669;109,9927242
4500;0;1817,059684;110,0315421
4500;1;1817,114619;110,0368784
4500;2;1817,101535;110,0377027
4500;3;1817,105249;110,0330643
4500;4;1817,102671;110,0371314
4600;0;1816,902039;109,6892169
4600;1;1816,899753;109,6934919
4600;2;1816,905521;109,6854153
4600;3;1816,911463;109,6761548
4600;4;1816,914108;109,6815101
4700;0;1816,777109;109,6032123
4700;1;1816,781647;109,6105797
4700;2;1816,780284;109,5980489
4700;3;1816,77642;109,6029921
4700;4;1816,781847;109,6081849
4800;0;1816,2595;109,5006726
4800;1;1816,249498;109,5236259
4800;2;1816,243641;109,5227201
4800;3;1816,274623;109,5193142
4800;4;1816,25566;109,513553
4900;0;1815,841752;109,6901132
4900;1;1815,839362;109,6832179
4900;2;1815,837114;109,6900715
4900;3;1815,835729;109,6882743
4900;4;1815,834414;109,6969142
5000;0;1815,138076;109,9206108
5000;1;1815,129749;109,9171058
5000;2;1815,139514;109,9282755
5000;3;1815,140657;109,9181357
5000;4;1815,140455;109,9183949
5100;0;1814,376392;109,7820134
5100;1;1814,376669;109,7786292
5100;2;1814,375045;109,781438
5100;3;1814,372841;109,7813867
5100;4;1814,373422;109,7814191
5200;0;1813,719498;109,6450343
5200;1;1813,775119;109,5361746
5200;2;1813,727176;109,645554
5200;3;1813,714775;109,6522383
5200;4;1813,772977;109,5393409
5300;0;1813,018733;109,3146675
5300;1;1813,016445;109,3096727
5300;2;1813,026188;109,3108372
5300;3;1813,009343;109,3117323
5300;4;1813,022642;109,311151
5400;0;1812,41176;109,1540451
5400;1;1812,385558;109,1602187
5400;2;1812,385076;109,1596413
5400;3;1812,387219;109,1600197
5400;4;1812,410438;109,1548599
5500;0;1811,749154;108,93923
5500;1;1811,76968;108,9428049
5500;2;1811,7444;108,9356698
5500;3;1811,759441;108,936313
5500;4;1811,734027;108,9444796
5600;0;1811,038273;108,992808
5600;1;1811,04887;108,995016
5600;2;1811,037487;108,9959506
5600;3;1811,060425;108,9870033
5600;4;1811,027329;109,0032414
5700;0;1810,228742;109,006476
5700;1;1810,22715;108,9908079
5700;2;1810,224081;108,9996407
5700;3;1810,24036;108,9916467
5700;4;1810,23158;108,9903826
5800;0;1809,567248;109,0373015
5800;1;1809,562005;109,0383696
5800;2;1809,564881;109,0417978
5800;3;1809,561138;109,0493887
5800;4;1809,573613;109,0417199
5900;0;1809,182961;108,8814668
5900;1;1809,202792;108,874449
5900;2;1809,183487;108,8826976
5900;3;1809,194793;108,8841936
5900;4;1809,199323;108,8836879
6000;0;1808,815732;108,7169507
6000;1;1808,806539;108,7183945
6000;2;1808,804837;108,7080195
6000;3;1808,797641;108,7203238
6000;4;1808,797453;108,7114351
6100;0;1808,249869;108,6299425
6100;1;1808,243781;108,6261703
6100;2;1808,257752;108,6117459
6100;3;1808,239886;108,6274845
6100;4;1808,24279;108,6325401
6200;0;1807,252728;108,8027451
6200;1;1807,282692;108,7779795
6200;2;1807,254252;108,7976458
6200;3;1807,269586;108,7963547
6200;4;1807,260665;108,7992982
6300;0;1806,200472;109,0914994
6300;1;1806,200851;109,1097888
6300;2;1806,194977;109,1165284
6300;3;1806,188532;109,1156531
6300;4;1806,198469;109,1150662
6400;0;1805,454416;109,4966536
6400;1;1805,436347;109,4930883
6400;2;1805,450212;109,4912041
6400;3;1805,430836;109,4610194
6400;4;1805,420782;109,5049005
6500;0;1804,617522;109,4123887
6500;1;1804,652165;109,3939207
6500;2;1804,639531;109,4014581
6500;3;1804,639827;109,4023163
6500;4;1804,63596;109,3995787
6600;0;1804,223733;109,3332593
6600;1;1804,226117;109,3399827
6600;2;1804,228942;109,3376528
6600;3;1804,238006;109,3293157
6600;4;1804,234909;109,328754
6700;0;1804,167354;109,2785605
6700;1;1804,174955;109,2790512
6700;2;1804,203638;109,26656
6700;3;1804,209775;109,2720757
6700;4;1804,180803;109,2827395
6800;0;1804,166765;108,9237834
6800;1;1804,133173;108,9257994
6800;2;1804,187832;108,900308
6800;3;1804,190467;108,9056228
6800;4;1804,184121;108,9031414
6900;0;1803,628522;108,7428529
6900;1;1803,626768;108,7632541
6900;2;1803,640015;108,7415136
6900;3;1803,633683;108,7421412
6900;4;1803,64349;108,7438801
7000;0;1802,979577;108,7639825
7000;1;1803,04298;108,7405599
7000;2;1803,032436;108,746111
7000;3;1803,040846;108,7462115
7000;4;1803,040976;108,7492144
7100;0;1802,318414;108,6630501
7100;1;1802,287638;108,6712205
7100;2;1802,310725;108,6637402
7100;3;1802,315685;108,6605328
7100;4;1802,296484;108,6721191
7200;0;1801,585369;108,6467627
7200;1;1801,585674;108,6459189
7200;2;1801,584342;108,6474465
7200;3;1801,568177;108,6675723
7200;4;1801,594535;108,6512752
7300;0;1800,771292;108,5169512
7300;1;1800,785042;108,4991443
7300;2;1800,77231;108,5137127
7300;3;1800,813986;108,5027946
7300;4;1800,776016;108,5177536
7400;0;1800,015327;108,4905317
7400;1;1800,013982;108,49058
7400;2;1800,00958;108,4907791
7400;3;1800,010756;108,4969268
7400;4;1800,007722;108,49798
7500;0;1799,231375;108,6292952
7500;1;1799,234327;108,6241812
7500;2;1799,239404;108,622335
7500;3;1799,251958;108,6244511
7500;4;1799,2421;108,6212833
7600;0;1798,465643;109,0129251
7600;1;1798,458099;109,0139425
7600;2;1798,470634;109,0113239
7600;3;1798,468265;109,0157466
7600;4;1798,475184;109,0102417
7700;0;1797,578465;109,3593216
7700;1;1797,577456;109,3617284
7700;2;1797,583152;109,3559038
7700;3;1797,575751;109,3676832
7700;4;1797,586307;109,3544956
7800;0;1796,743994;109,4974484
7800;1;1796,75534;109,4661982
7800;2;1796,765879;109,4682782
7800;3;1796,747553;109,4572281
7800;4;1796,742293;109,4656933
7900;0;1796,054566;109,7078995
7900;1;1796,075799;109,7036198
7900;2;1796,077986;109,6972048
7900;3;1796,133296;109,5711995
7900;4;1796,071049;109,6949417
8000;0;1795,283266;109,4281571
8000;1;1795,319038;109,4463422
8000;2;1795,307357;109,4389819
8000;3;1795,28998;109,4210045
8000;4;1795,311518;109,4323896
8100;0;1794,660229;108,7979907
8100;1;1794,659759;108,8011712
8100;2;1794,659919;108,8025169
8100;3;1794,665381;108,7936416
8100;4;1794,625508;108,8534872
8200;0;1794,815803;108,5560042
8200;1;1794,840211;108,5486614
8200;2;1794,84828;108,5478243
8200;3;1794,821268;108,5529837
8200;4;1794,818196;108,5473611
8300;0;1795,141287;108,4915364
8300;1;1795,147088;108,4935926
8300;2;1795,214612;108,4506281
8300;3;1795,140561;108,4983508
8300;4;1795,212832;108,4516905
8400;0;1794,648255;108,380138
8400;1;1794,636502;108,3845029
8400;2;1794,64463;108,3757566
8400;3;1794,619759;108,3884203
8400;4;1794,648747;108,379178
8500;0;1794,671831;108,3026065
8500;1;1794,675582;108,3132502
8500;2;1794,702752;108,3014803
8500;3;1794,707991;108,3098237
8500;4;1794,698334;108,3085092
8600;0;1793,105303;108,3140059
8600;1;1793,064324;108,3167727
8600;2;1793,080316;108,3150827
8600;3;1793,061501;108,3120224
8600;4;1793,059907;108,3250335
8700;0;1792,641404;108,2445218
8700;1;1792,601607;108,2589521
8700;2;1792,626915;108,2458542
8700;3;1792,638788;108,2394037
8700;4;1792,609325;108,245445
8800;0;1791,801565;108,2527042
8800;1;1791,788154;108,2540455
8800;2;1791,785436;108,2581683
8800;3;1791,810152;108,2587565
8800;4;1791,798012;108,2598333
8900;0;1791,119149;108,1033432
8900;1;1791,20645;108,1228618
8900;2;1791,197866;108,1315575
8900;3;1791,141326;108,1278089
8900;4;1791,19999;108,1277106
9000;0;1790,636183;108,0865209
9000;1;1790,636996;108,0886083
9000;2;1790,624073;108,0924566
9000;3;1790,621327;108,0866198
9000;4;1790,6313;108,0930176
9100;0;1789,956444;108,2474285
9100;1;1789,950843;108,2481743
9100;2;1789,970994;108,248008
9100;3;1789,943911;108,2551544
9100;4;1789,950979;108,2478599
9200;0;1789,337084;108,4078388
9200;1;1789,325351;108,406675
9200;2;1789,316648;108,4055547
9200;3;1789,318178;108,4033238
9200;4;1789,319738;108,4019786
9300;0;1788,811953;108,4080412
9300;1;1788,813801;108,4050011
9300;2;1788,809193;108,4048436
9300;3;1788,836745;108,4003979
9300;4;1788,845965;108,3979165
9400;0;1788,816014;108,4901573
9400;1;1788,815575;108,4896462
9400;2;1788,810602;108,4834186
9400;3;1788,781278;108,4836708
9400;4;1788,751419;108,4892611
9500;0;1788,743286;108,3413046
9500;1;1788,750413;108,3461489
9500;2;1788,744692;108,3447548
9500;3;1788,744586;108,3438112
9500;4;1788,745477;108,3421136
9600;0;1788,291578;108,39745
9600;1;1788,295251;108,3948909
9600;2;1788,293239;108,4022392
9600;3;1788,295248;108,399965
9600;4;1788,311457;108,4015124
9700;0;1787,814941;108,2969965
9700;1;1787,804298;108,2968326
9700;2;1787,808338;108,2990469
9700;3;1787,802486;108,3005959
9700;4;1787,816977;108,2909677
9800;0;1787,189388;108,3670849
9800;1;1787,177185;108,3654112
9800;2;1787,182251;108,3630049
9800;3;1787,178576;108,361848
9800;4;1787,188794;108,3624661
9900;0;1786,698623;108,0196793
9900;1;1786,694318;108,0364737
9900;2;1786,686341;108,0354248
9900;3;1786,693948;108,0258023
9900;4;1786,694225;108,0387744
10000;0;1785,776158;107,5401111
10000;1;1785,778198;107,5410072
10000;2;1785,751715;107,5684836
10000;3;1785,759447;107,5557916
10000;4;1785,753715;107,5566218
10100;0;1785,353358;107,5304331
10100;1;1785,354977;107,5315475
10100;2;1785,354537;107,5338099
10100;3;1785,348301;107,5298096
10100;4;1785,358457;107,5318366
10200;0;1785,507704;107,4561186
10200;1;1785,508789;107,4579682
10200;2;1785,508888;107,4583403
10200;3;1785,517611;107,4530457
10200;4;1785,516804;107,4674574
10300;0;1785,163696;107,5160046
10300;1;1785,160636;107,4973118
10300;2;1785,162385;107,5133709
10300;3;1785,167522;107,4777236
10300;4;1785,162821;107,4746371
10400;0;1784,426491;107,3795611
10400;1;1784,425833;107,3709101
10400;2;1784,433132;107,3569554
10400;3;1784,423348;107,3816982
10400;4;1784,419363;107,3795161
10500;0;1784,154006;107,4033109
10500;1;1784,158326;107,3988227
10500;2;1784,164107;107,3961726
10500;3;1784,167276;107,3931972
10500;4;1784,15447;107,4133491
10600;0;1783,701572;107,2741869
10600;1;1783,681503;107,2819094
10600;2;1783,650193;107,3194395
10600;3;1783,686708;107,2829499
10600;4;1783,686788;107,2854416
10700;0;1783,096057;107,3173421
10700;1;1783,101562;107,3292353
10700;2;1783,100831;107,3233185
10700;3;1783,104984;107,3172136
10700;4;1783,10754;107,3201328
10800;0;1782,50611;107,2314219
10800;1;1782,517098;107,2203782
10800;2;1782,511802;107,236951
10800;3;1782,525726;107,2213905
10800;4;1782,510561;107,2301482
10900;0;1781,90534;107,1524004
10900;1;1781,894835;107,1681928
10900;2;1781,902971;107,1628799
10900;3;1781,902089;107,1659867
10900;4;1781,902486;107,1618765
11000;0;1781,334427;106,9583316
11000;1;1781,322886;106,9532961
11000;2;1781,323721;106,9629554
11000;3;1781,328561;106,9501165
11000;4;1781,330016;106,9548447
11100;0;1781,36509;106,9827473
11100;1;1781,284234;106,9694076
11100;2;1781,340424;106,9878041
11100;3;1781,354666;106,9901628
11100;4;1781,346612;107,05179
11200;0;1780,616599;106,7451214
11200;1;1780,621806;106,7363384
11200;2;1780,618128;106,725926
11200;3;1780,618824;106,7238644
11200;4;1780,615012;106,7288066
11300;0;1780,050067;107,2508806
11300;1;1780,090657;107,2173001
11300;2;1780,100512;107,2215931
11300;3;1780,094681;107,2061255
11300;4;1780,089057;107,207797
11400;0;1779,43435;107,116823
11400;1;1779,430884;107,1411198
11400;2;1779,443387;107,1263993
11400;3;1779,436408;107,1289591
11400;4;1779,428461;107,113901
11500;0;1778,844459;106,7342918
11500;1;1778,839445;106,7283928
11500;2;1778,844504;106,7349404
11500;3;1778,848527;106,726827
11500;4;1778,867345;106,7295012
11600;0;1778,294909;106,3656603
11600;1;1778,2967;106,3814386
11600;2;1778,33375;106,2296409
11600;3;1778,319886;106,2817149
11600;4;1778,287224;106,3778791
11700;0;1776,102536;106,7149409
11700;1;1776,103835;106,7059746
11700;2;1776,09264;106,7088797
11700;3;1776,106071;106,7080713
11700;4;1776,087076;106,7167186
11800;0;1773,700976;106,3681232
11800;1;1773,711097;106,3545659
11800;2;1773,578976;106,638111
11800;3;1773,721478;106,3614926
11800;4;1773,727658;106,3524263
11900;0;1773,627441;105,0704589
11900;1;1773,631812;105,0547692
11900;2;1773,633232;105,0266982
11900;3;1773,633598;105,0612766
11900;4;1773,640057;105,0503782
12000;0;1773,921873;105,5785974
12000;1;1773,955004;105,6008176
12000;2;1773,988906;105,5943591
12000;3;1773,992445;105,5877085
12000;4;1774,160687;105,7161752
12100;0;1773,964872;105,5492301
12100;1;1773,971564;105,5465357
12100;2;1773,963152;105,5431707
12100;3;1773,961771;105,5411745
12100;4;1773,964048;105,5411862
12200;0;1773,54077;105,5195745
12200;1;1773,54614;105,5171365
12200;2;1773,535818;105,5256536
12200;3;1773,54225;105,5322729
12200;4;1773,543664;105,5268912
12300;0;1772,264662;104,3561624
12300;1;1772,35398;104,3206667
12300;2;1772,363795;104,3093086
12300;3;1772,353453;104,3181689
12300;4;1772,281533;104,3510207
12400;0;1772,094494;104,3311038
12400;1;1772,082663;104,3308823
12400;2;1772,081784;104,3351814
12400;3;1772,063782;104,3301702
12400;4;1772,088065;104,3343476
12500;0;1772,183073;104,686745
12500;1;1772,16946;104,71024
12500;2;1772,186176;104,6956185
12500;3;1772,182604;104,6943418
12500;4;1772,189163;104,7095309
12600;0;1771,755229;104,8011091
12600;1;1771,748695;104,8082722
12600;2;1771,754203;104,8066932
12600;3;1771,749573;104,8066919
12600;4;1771,751995;104,8444503
12700;0;1770,919979;104,8886353
12700;1;1770,904202;104,8177421
12700;2;1770,916136;104,8948172
12700;3;1770,900714;104,8202951
12700;4;1770,900723;104,8228498
12800;0;1769,756588;105,5778253
12800;1;1769,739279;105,5699007
12800;2;1769,728752;105,5747981
12800;3;1769,746289;105,6233948
12800;4;1769,696357;105,6343293
12900;0;1768,865097;105,8503976
12900;1;1768,858969;105,8404997
12900;2;1768,867601;105,8540709
12900;3;1768,875178;105,8330247
12900;4;1768,885457;105,83626
13000;0;1767,572496;105,924839
13000;1;1767,581419;105,9275586
13000;2;1767,581176;105,9264392
13000;3;1767,575793;105,9204781
13000;4;1767,587566;105,9139259
13100;0;1766,348353;106,0589865
13100;1;1766,36178;106,0716813
13100;2;1766,344755;106,0815657
13100;3;1766,349654;106,0697716
13100;4;1766,345007;106,0766149
13200;0;1765,651341;106,0481761
13200;1;1765,655048;106,0434442
13200;2;1765,655712;106,0415037
13200;3;1765,656959;106,0459078
13200;4;1765,653995;106,0442149
13300;0;1765,600642;105,9583336
13300;1;1765,595364;105,9620321
13300;2;1765,587421;105,9716315
13300;3;1765,592229;105,964061
13300;4;1765,594241;105,9638415
13400;0;1766,149195;105,5498382
13400;1;1766,131366;105,5564135
13400;2;1766,12494;105,5403993
13400;3;1766,135266;105,5266235
13400;4;1766,130924;105,5365424
13500;0;1766,311033;105,082578
13500;1;1766,32925;105,0822708
13500;2;1766,280701;105,0767295
13500;3;1766,324081;105,0834304
13500;4;1766,31201;105,074478
13600;0;1765,851549;104,8332999
13600;1;1765,862736;104,837307
13600;2;1765,863657;104,8348336
13600;3;1765,857787;104,8304941
13600;4;1765,897489;104,8455183
13700;0;1765,190393;104,6938185
13700;1;1765,173582;104,6932465
13700;2;1765,158545;104,6926856
13700;3;1765,180982;104,6967619
13700;4;1765,179588;104,6929535
13800;0;1764,763765;104,881834
13800;1;1764,776395;104,8878712
13800;2;1764,762928;104,8892504
13800;3;1764,784019;104,8892547
13800;4;1764,752009;104,8753232
13900;0;1764,737037;104,8216103
13900;1;1764,737971;104,8207181
13900;2;1764,731001;104,8274398
13900;3;1764,743346;104,8183345
13900;4;1764,737574;104,8326323
14000;0;1763,299043;104,4525154
14000;1;1763,279013;104,4417771
14000;2;1763,28;104,4445383
14000;3;1763,285672;104,4418302
14000;4;1763,281365;104,4465112
14100;0;1762,746967;104,6268088
14100;1;1762,678979;104,6285674
14100;2;1762,744703;104,6296068
14100;3;1762,748646;104,6333902
14100;4;1762,658353;104,6250401
14200;0;1762,137056;104,4525594
14200;1;1762,148579;104,4433548
14200;2;1762,128718;104,4427609
14200;3;1762,151343;104,4399877
14200;4;1762,141255;104,4301956
14300;0;1761,554104;104,2164211
14300;1;1761,573222;104,203652
14300;2;1761,549365;104,2157846
14300;3;1761,556352;104,215424
14300;4;1761,528514;104,2358951
14400;0;1761,250155;104,3378824
14400;1;1761,253783;104,3263544
14400;2;1761,161474;104,3103867
14400;3;1761,203715;104,3248773
14400;4;1761,208608;104,3227392
14500;0;1760,978469;104,2941032
14500;1;1760,967992;104,2941357
14500;2;1760,973192;104,2929679
14500;3;1760,953623;104,2851145
14500;4;1760,948379;104,2742444
14600;0;1760,402339;104,3297381
14600;1;1760,400444;104,3318712
14600;2;1760,391845;104,3231632
14600;3;1760,397628;104,3389135
14600;4;1760,40777;104,3352202
14700;0;1759,73118;104,2660744
14700;1;1759,721186;104,2588064
14700;2;1759,733621;104,2635937
14700;3;1759,724241;104,2559887
14700;4;1759,721018;104,2547922
14800;0;1758,981;104,2479015
14800;1;1758,980127;104,239439
14800;2;1758,97873;104,2457878
14800;3;1758,954178;104,2346259
14800;4;1758,982731;104,2433622
14900;0;1758,140431;104,2505336
14900;1;1758,142615;104,2511559
14900;2;1758,128275;104,2516484
14900;3;1758,124883;104,2500142
14900;4;1758,128649;104,2529509
15000;0;1757,56224;104,3616455
15000;1;1757,550927;104,3444208
15000;2;1757,553063;104,3533284
15000;3;1757,55556;104,3567712
15000;4;1757,55689;104,3494695
15100;0;1757,210175;104,4298015
15100;1;1757,229407;104,4108331
15100;2;1757,214297;104,4320597
15100;3;1757,223146;104,4122265
15100;4;1757,222452;104,409881
15200;0;1756,73554;104,9149954
15200;1;1756,738461;104,9081449
15200;2;1756,741857;104,8986557
15200;3;1756,745837;104,9025167
15200;4;1756,753474;104,8979346
15300;0;1756,278625;105,4379889
15300;1;1756,304753;105,4391084
15300;2;1756,279707;105,4335788
15300;3;1756,287172;105,4471174
15300;4;1756,283957;105,4349582
15400;0;1755,961156;105,2851111
15400;1;1755,967103;105,2703014
15400;2;1755,968403;105,2845043
15400;3;1755,966035;105,2702881
15400;4;1755,967046;105,2690016
15500;0;1755,281203;104,9827676
15500;1;1755,293859;104,9716111
15500;2;1755,279575;104,981966
15500;3;1755,278478;104,9774216
15500;4;1755,285656;104,9687227
15600;0;1754,497742;104,7362449
15600;1;1754,508271;104,7447377
15600;2;1754,491523;104,7329496
15600;3;1754,497084;104,7388285
15600;4;1754,491227;104,7325545
15700;0;1754,081036;104,2307772
15700;1;1754,082942;104,2286113
15700;2;1754,089045;104,2332928
15700;3;1754,071856;104,2167171
15700;4;1754,086424;104,2295276
15800;0;1753,689349;103,823376
15800;1;1753,699106;103,8009531
15800;2;1753,702276;103,8224143
15800;3;1753,711085;103,8100326
15800;4;1753,701664;103,815656
15900;0;1753,136713;103,5964826
15900;1;1753,128588;103,6054631
15900;2;1753,145102;103,5834983
15900;3;1753,161286;103,5817202
15900;4;1753,155177;103,5685499
16000;0;1752,649897;103,575903
16000;1;1752,638645;103,5685342
16000;2;1752,645237;103,5737029
16000;3;1752,583689;103,6697694
16000;4;1752,673588;103,5541583
16100;0;1751,931216;103,7024364
16100;1;1751,956791;103,6808731
16100;2;1752,003802;103,6903342
16100;3;1751,954127;103,7067137
16100;4;1751,943077;103,7164876
16200;0;1751,007777;104,1003793
16200;1;1751,077407;104,0443182
16200;2;1751,064236;104,046182
16200;3;1751,063577;104,0464198
16200;4;1751,008811;104,0914037
16300;0;1750,21641;104,4106241
16300;1;1750,198003;104,4039442
16300;2;1750,213393;104,4096599
16300;3;1750,209157;104,410188
16300;4;1750,204197;104,4071029
16400;0;1749,489363;104,6897832
16400;1;1749,491243;104,6852345
16400;2;1749,517561;104,6501209
16400;3;1749,510626;104,6654033
16400;4;1749,511382;104,6695634
16500;0;1748,863748;104,8576624
16500;1;1748,872539;104,852043
16500;2;1748,872883;104,8593972
16500;3;1748,956484;104,8615102
16500;4;1748,860041;104,8434121
