4200;2;1817,887777;111,4012854;;
4200;3;1818,059632;111,219601;;
4200;4;1817,881931;111,3866537;;
4300;0;1817,552088;110,5385601;;
4300;1;1817,555607;110,544573;;
4300;2;1817,553019;110,5404784;;
4300;3;1817,551146;110,5347255;;
4300;4;1817,550332;110,5386789;;
4400;0;1816,740076;109,79843;;
4400;1;1816,739744;109,8051632;;
4400;2;1816,739138;109,7934906;;
4400;3;1816,730357;109,8125579;;
4400;4;1816,738423;109,8006656;;
4500;0;1815,576979;109,9436903;;
4500;1;1815,583418;109,9402049;;
4500;2;1815,580095;109,941589;;
4500;3;1815,580644;109,9420298;;
4500;4;1815,57848;109,9442136;;
4600;0;1816,783907;110,3535353;;
4600;1;1816,778568;110,3496659;;
4600;2;1816,784851;110,3475787;;
4600;3;1816,785223;110,3464347;;
4600;4;1816,786349;110,3492614;;
4700;0;1816,63144;110,4211901;;
4700;1;1816,630575;110,4233697;;
4700;2;1816,632025;110,4218642;;
4700;3;1816,632813;110,4206332;;
4700;4;1816,630665;110,4235783;;
4800;0;1816,436979;110,4748994;;
4800;1;1816,414068;110,491548;;
4800;2;1816,412657;110,4886322;;
4800;3;1816,44262;110,4769874;;
4800;4;1816,436149;110,4777266;;
4900;0;1816,033638;110,4735341;;
4900;1;1816,027884;110,468864;;
4900;2;1816,029506;110,4729374;;
4900;3;1816,033957;110,4704905;;
4900;4;1816,011484;110,4740135;;
5000;0;1814,562073;110,0978049;;
5000;1;1814,56157;110,0940412;;
5000;2;1814,567048;110,0965818;;
5000;3;1814,564092;110,0977349;;
5000;4;1814,56517;110,097323;;
5100;0;1813,251523;110,0717562;;
5100;1;1813,25335;110,0675992;;
5100;2;1813,253772;110,0697722;;
5100;3;1813,251699;110,0690095;;
5100;4;1813,254635;110,0681596;;
5200;0;1812,493473;110,0024749;;
5200;1;1812,497707;110,0007396;;
5200;2;1812,496762;109,9993009;;
5200;3;1812,489272;110,0044304;;
5200;4;1812,49636;109,9996866;;
5300;0;1811,591969;109,9142114;;
5300;1;1811,591833;109,9111486;;
5300;2;1811,596052;109,9131024;;
5300;3;1811,589195;109,9104054;;
5300;4;1811,595911;109,9131645;;
5400;0;1811,136047;109,8042584;;
5400;1;1811,122358;109,8145418;;
5400;2;1811,131713;109,8106752;;
5400;3;1811,135787;109,8183765;;
5400;4;1811,140786;109,812748;;
5500;0;1810,619013;109,4408395;;
5500;1;1810,618674;109,4414458;;
5500;2;1810,61707;109,4417366;;
5500;3;1810,616804;109,4386712;;
5500;4;1810,624574;109,4430704;;
5600;0;1810,148734;109,4927463;;
5600;1;1810,150317;109,4939884;;
5600;2;1810,147457;109,4940511;;
5600;3;1810,151322;109,4953821;;
5600;4;1810,152521;109,4935375;;
5700;0;1809,7194;109,4470282;;
5700;1;1809,694678;109,4394577;;
5700;2;1809,704437;109,4436138;;
5700;3;1809,707129;109,4422405;;
5700;4;1809,691522;109,4395236;;
5800;0;1809,05133;109,4044286;;
5800;1;1809,045591;109,4033463;;
5800;2;1809,034378;109,4062456;;
5800;3;1809,047353;109,4116428;;
5800;4;1809,059925;109,4208383;;
5900;0;1808,578626;108,8637023;;
5900;1;1808,587629;108,8588144;;
5900;2;1808,578013;108,8625094;;
5900;3;1808,559258;109,0109921;;
5900;4;1808,582692;108,8628489;;
6000;0;1808,14668;108,6185503;;
6000;1;1808,163657;108,584685;;
6000;2;1808,132659;108,6189714;;
6000;3;1808,157327;108,5839827;;
6000;4;1808,152494;108,5813175;;
6100;0;1807,55149;108,9162002;;
6100;1;1807,55003;108,9067599;;
6100;2;1807,551029;108,9045411;;
6100;3;1807,549442;108,9072268;;
6100;4;1807,553031;108,9175317;;
6200;0;1807,818465;108,8761866;;
6200;1;1807,353764;108,9117445;;
6200;2;1807,344036;108,9043016;;
6200;3;1807,348121;108,9039757;;
6200;4;1807,348066;108,9061;;
6300;0;1806,626673;108,8793446;;
6300;1;1806,628069;108,8887988;;
6300;2;1806,622481;108,8928198;;
6300;3;1806,625693;108,8901146;;
6300;4;1806,627064;108,8946396;;
6400;0;1805,816315;109,5140362;;
6400;1;1805,814082;109,4857233;;
6400;2;1805,814799;109,5127068;;
6400;3;1805,761334;109,4919247;;
6400;4;1805,7965;109,4910829;;
6500;0;1804,823158;109,7347045;;
6500;1;1804,844868;109,7450162;;
6500;2;1804,832919;109,7360362;;
6500;3;1804,837582;109,7362523;;
6500;4;1804,827027;109,7424315;;
6600;0;1804,594006;109,9639478;;
6600;1;1804,592384;109,9664568;;
6600;2;1804,602796;109,9604519;;
6600;3;1804,609201;109,9558113;;
6600;4;1804,598955;109,9391059;;
6700;0;1804,529408;109,9773898;;
6700;1;1804,530589;109,9808937;;
6700;2;1804,54383;109,9735163;;
6700;3;1804,54276;109,9861212;;
6700;4;1804,540426;109,9727488;;
6800;0;1804,008847;109,0595553;;
6800;1;1804,030292;109,0633664;;
6800;2;1804,006169;109,0511024;;
6800;3;1804,026374;109,0519781;;
6800;4;1804,002666;109,0511526;;
6900;0;1803,22031;108,8872393;;
6900;1;1803,228369;108,8928261;;
6900;2;1803,217065;108,8915894;;
6900;3;1803,207141;108,8862328;;
6900;4;1803,211965;108,8898511;;
7000;0;1803,021829;109,2557781;;
7000;1;1803,025517;109,1367748;;
7000;2;1803,022596;109,149142;;
7000;3;1803,024322;109,1358061;;
7000;4;1803,024759;109,1318371;;
7100;0;1802,83894;108,5919812;;
7100;1;1802,807114;108,6000878;;
7100;2;1802,837567;108,5901767;;
7100;3;1802,842842;108,5881199;;
7100;4;1802,820871;108,595405;;
7200;0;1802,287196;108,4793814;;
7200;1;1802,287597;108,480626;;
7200;2;1802,287088;108,4812665;;
7200;3;1802,28248;108,4805684;;
7200;4;1802,297878;108,4855003;;
7300;0;1801,544055;108,438309;;
7300;1;1801,554805;108,4253203;;
7300;2;1801,544858;108,4349595;;
7300;3;1801,561442;108,4256501;;
7300;4;1801,544761;108,4399024;;
7400;0;1801,190927;108,405032;;
7400;1;1801,190514;108,4049242;;
7400;2;1801,183292;108,4039368;;
7400;3;1801,177795;108,4060707;;
7400;4;1801,184424;108,4062062;;
7500;0;1800,472076;108,3548898;;
7500;1;1800,474419;108,3501837;;
7500;2;1800,476474;108,3509794;;
7500;3;1800,483257;108,3531285;;
7500;4;1800,476043;108,3611761;;
7600;0;1798,885389;109,4026286;;
7600;1;1798,881812;109,4028501;;
7600;2;1798,88417;109,4054012;;
7600;3;1798,882849;109,4040432;;
7600;4;1798,902776;109,394463;;
7700;0;1796,526397;109,8720381;;
7700;1;1796,530086;109,8617392;;
7700;2;1796,53898;109,8610817;;
7700;3;1796,516226;109,874889;;
7700;4;1796,532821;109,8601653;;
7800;0;1795,57456;109,8748365;;
7800;1;1795,576452;109,8688167;;
7800;2;1795,571627;109,8754589;;
7800;3;1795,579097;109,8697052;;
7800;4;1795,582648;109,867729;;
7900;0;1795,812424;109,950164;;
7900;1;1795,821528;109,9511172;;
7900;2;1795,815203;109,9524117;;
7900;3;1795,824586;109,9477892;;
7900;4;1795,818773;109,9477944;;
8000;0;1794,040687;107,9817656;;
8000;1;1794,080673;107,9901649;;
8000;2;1794,047507;107,9755704;;
8000;3;1794,042772;107,9810182;;
8000;4;1794,047545;107,9798432;;
8100;0;1794,586439;108,983941;;
8100;1;1794,584584;108,9864735;;
8100;2;1794,58346;108,9845914;;
8100;3;1794,586445;108,9831867;;
8100;4;1794,583821;108,9875;;
8200;0;1794,601582;108,7444609;;
8200;1;1795,166527;108,8885075;;
8200;2;1795,173193;108,8892498;;
8200;3;1795,15206;108,8877883;;
8200;4;1795,14287;108,8846126;;
8300;0;1795,522404;108,9839945;;
8300;1;1797,138547;109,2539916;;
8300;2;1797,376746;108,7333926;;
8300;3;1796,757198;109,4920468;;
8300;4;1795,524912;108,8844225;;
8400;0;1795,012598;108,8473402;;
8400;1;1795,021219;108,8610528;;
8400;2;1795,019787;108,854924;;
8400;3;1795,005815;108,8675366;;
8400;4;1795,016637;108,8505248;;
8500;0;1795,006093;108,4850923;;
8500;1;1794,998805;108,809684;;
8500;2;1795,005628;108,8173799;;
8500;3;1795,030547;108,5627207;;
8500;4;1795,026548;108,5462826;;
8600;0;1793,495347;108,8817305;;
8600;1;1793,485891;108,8664174;;
8600;2;1793,492505;108,874589;;
8600;3;1793,485024;108,8654706;;
8600;4;1793,486833;108,8711014;;
8700;0;1792,874978;108,8038146;;
8700;1;1792,831283;108,7825123;;
8700;2;1792,840055;108,7912781;;
8700;3;1792,850998;108,7923537;;
8700;4;1792,824441;108,7871911;;
8800;0;1790,97105;107,4988275;;
8800;1;1790,966836;107,4931132;;
8800;2;1790,96414;107,4933424;;
8800;3;1790,976577;107,4998461;;
8800;4;1790,966999;107,501437;;
8900;0;1791,515547;108,5956384;;
8900;1;1791,587704;108,6420102;;
8900;2;1790,077171;107,4096414;;
8900;3;1790,041699;107,3554864;;
8900;4;1791,586779;108,648145;;
9000;0;1789,609556;107,1125307;;
9000;1;1789,615535;107,113823;;
9000;2;1789,604084;107,1098591;;
9000;3;1789,606625;107,1071804;;
9000;4;1789,603462;107,1134275;;
9100;0;1790,934036;108,0593727;;
9100;1;1790,629985;108,273122;;
9100;2;1790,636434;108,2654357;;
9100;3;1790,626103;108,2770132;;
9100;4;1790,629633;108,2792458;;
9200;0;1789,542066;107,9032572;;
9200;1;1789,541547;107,9133946;;
9200;2;1789,53708;107,9167373;;
9200;3;1789,535309;107,9049946;;
9200;4;1789,538556;107,904073;;
9300;0;1790,709949;107,3260492;;
9300;1;1790,708882;107,3327574;;
9300;2;1790,71023;107,3256298;;
9300;3;1790,720567;107,3339096;;
9300;4;1790,736607;107,3307256;;
9400;0;1788,876287;109,7834984;;
9400;1;1788,877489;109,7883427;;
9400;2;1790,353808;107,200737;;
9400;3;1790,289753;107,2606378;;
9400;4;1788,874532;109,8257107;;
9500;0;1788,924108;109,4746372;;
9500;1;1788,91898;109,5212191;;
9500;2;1788,914704;109,5207142;;
9500;3;1788,915405;109,5236743;;
9500;4;1788,917143;109,519248;;
9600;0;1789,593622;107,2563472;;
9600;1;1789,593791;107,2550188;;
9600;2;1789,594597;107,2621917;;
9600;3;1789,597532;107,2650701;;
9600;4;1789,597897;107,2791976;;
9700;0;1787,806161;109,612384;;
9700;1;1787,793351;109,6172051;;
9700;2;1787,796065;109,6132162;;
9700;3;1787,792344;109,6211092;;
9700;4;1787,765542;109,5766175;;
9800;0;1788,595961;107,4532989;;
9800;1;1788,585812;107,4592486;;
9800;2;1788,588319;107,4537583;;
9800;3;1788,588287;107,4566032;;
9800;4;1788,593877;107,4526849;;
9900;0;1785,530289;108,922435;;
9900;1;1785,514865;108,9237375;;
9900;2;1785,517946;108,9220308;;
9900;3;1785,516127;108,9241469;;
9900;4;1785,516107;108,9265512;;
10000;0;1784,4369;108,9663706;;
10000;1;1784,434979;108,9693214;;
10000;2;1784,444777;108,9900398;;
10000;3;1784,442229;108,9866813;;
10000;4;1784,441079;108,9910799;;
10100;0;1784,052387;109,0533621;;
10100;1;1784,056306;109,0518385;;
10100;2;1784,051004;109,0606245;;
10100;3;1784,049282;109,0528647;;
10100;4;1784,0523;109,0549742;;
10200;0;1784,107249;107,2041056;;
10200;1;1786,644825;106,774311;;
10200;2;1786,65232;106,7671033;;
10200;3;1784,104538;107,1951055;;
10200;4;1784,453371;109,1250344;;
10300;0;1785,840049;106,8106945;;
10300;1;1783,753604;109,3279578;;
10300;2;1785,82669;106,8163307;;
10300;3;1783,780024;109,2740129;;
10300;4;1783,779618;109,2723852;;
10400;0;1783,113045;109,0151371;;
10400;1;1783,114568;109,0052102;;
10400;2;1783,115469;108,9965254;;
10400;3;1783,305287;108,9987595;;
10400;4;1783,126525;109,0033743;;
10500;0;1783,008384;108,9982386;;
10500;1;1783,019729;108,9865004;;
10500;2;1783,00271;109,0054655;;
10500;3;1783,003847;109,0045698;;
10500;4;1783,019555;108,9996896;;
10600;0;1782,802009;108,5737629;;
10600;1;1782,825681;108,5692177;;
10600;2;1782,936171;108,4795837;;
10600;3;1782,826453;108,5658064;;
10600;4;1782,829669;108,5695305;;
10700;0;1782,418539;107,999341;;
10700;1;1782,408155;108,0196866;;
10700;2;1782,41005;108,0210877;;
10700;3;1782,404123;108,0299513;;
10700;4;1782,40688;108,0262191;;
10800;0;1781,505024;107,5285721;;
10800;1;1781,501921;107,5349793;;
10800;2;1781,512467;107,5127645;;
10800;3;1781,510659;107,5239179;;
10800;4;1781,506399;107,5257307;;
10900;0;1781,176493;107,42126;;
10900;1;1781,13355;107,4532065;;
10900;2;1781,170258;107,4330498;;
10900;3;1781,155808;107,4421977;;
10900;4;1781,165749;107,4345628;;
11000;0;1780,735783;107,8259741;;
11000;1;1780,708103;107,8213103;;
11000;2;1780,706477;107,8213478;;
11000;3;1780,733548;107,8261008;;
11000;4;1780,721882;107,8192266;;
11100;0;1780,234318;108,0972214;;
11100;1;1780,1414;107,8223817;;
11100;2;1780,114958;107,7976026;;
11100;3;1780,124525;107,8057275;;
11100;4;1780,158618;107,6117346;;
11200;0;1779,486871;107,5463717;;
11200;1;1779,48823;107,5484632;;
11200;2;1779,50549;107,4540277;;
11200;3;1779,459026;107,4713996;;
11200;4;1779,487921;107,5470006;;
11300;0;1778,989241;107,4521437;;
11300;1;1779,011894;107,4428757;;
11300;2;1779,014472;107,4424163;;
11300;3;1779,01217;107,4444671;;
11300;4;1779,009438;107,4447871;;
11400;0;1778,486224;107,291659;;
11400;1;1778,49741;107,272892;;
11400;2;1778,496612;107,2772898;;
11400;3;1778,491017;107,2830779;;
11400;4;1778,482557;107,3046898;;
11500;0;1777,528965;107,35742;;
11500;1;1777,526812;107,3558994;;
11500;2;1777,528807;107,3560961;;
11500;3;1777,5267;107,3644353;;
11500;4;1777,529022;107,3563434;;
11600;0;1777,927829;107,0790866;;
11600;1;1777,918547;107,0938988;;
11600;2;1777,939033;106,940044;;
11600;3;1777,944805;107,0046111;;
11600;4;1777,916402;107,0948277;;
11700;0;1775,391271;107,1999071;;
11700;1;1775,38951;107,2002847;;
11700;2;1775,38932;107,2035576;;
11700;3;1775,39729;107,1988559;;
11700;4;1775,373486;107,2140876;;
11800;0;1772,574618;106,329324;;
11800;1;1772,5893;106,3204544;;
11800;2;1773,658525;106,3704754;;
11800;3;1772,586565;106,3289476;;
11800;4;1772,589812;106,3266862;;
11900;0;1773,394991;105,3737067;;
11900;1;1773,32703;105,2943962;;
11900;2;1773,042172;105,3838681;;
11900;3;1773,381409;105,3760262;;
11900;4;1773,313016;105,3003278;;
12000;0;1773,903439;105,4851696;;
12000;1;1773,897901;105,4915325;;
12000;2;1773,865994;105,4423693;;
12000;3;1773,864138;105,441061;;
12000;4;1773,866421;105,441408;;
12100;0;1773,857641;105,4321887;;
12100;1;1773,859415;105,4332612;;
12100;2;1773,862124;105,4429577;;
12100;3;1773,86768;105,4431086;;
12100;4;1773,856737;105,4192204;;
12200;0;1773,095315;105,5203845;;
12200;1;1773,099852;105,5219488;;
12200;2;1773,101256;105,527095;;
12200;3;1773,097949;105,5259664;;
12200;4;1773,096354;105,5243197;;
12300;0;1770,662951;104,4237241;;
12300;1;1770,691653;104,4302393;;
12300;2;1770,675512;104,4314494;;
12300;3;1770,68931;104,4300286;;
12300;4;1770,664758;104,4212824;;
12400;0;1771,42494;103,9569297;;
12400;1;1771,431849;103,9590201;;
12400;2;1771,424225;103,9566359;;
12400;3;1771,434781;103,9521365;;
12400;4;1771,434921;103,954738;;
12500;0;1772,53132;104,2120389;;
12500;1;1772,506774;104,4141644;;
12500;2;1772,5413;104,2010598;;
12500;3;1772,534247;104,1959677;;
12500;4;1772,528732;104,2259152;;
12600;0;1771,579993;104,4378509;;
12600;1;1771,576868;104,4385924;;
12600;2;1771,579876;104,4335158;;
12600;3;1771,576309;104,4381493;;
12600;4;1771,55094;104,5220039;;
12700;0;1768,596233;105,8261104;;
12700;1;1768,657929;105,8113405;;
12700;2;1768,660676;105,8144297;;
12700;3;1768,655323;105,8108073;;
12700;4;1768,658442;105,809014;;
12800;0;1768,039044;105,7678771;;
12800;1;1768,026057;105,7671963;;
12800;2;1768,005706;105,7684409;;
12800;3;1768,062789;105,7739758;;
12800;4;1768,003303;105,8118811;;
12900;0;1767,464367;105,7015479;;
12900;1;1767,47093;105,6986321;;
12900;2;1767,463852;105,7034012;;
12900;3;1767,443126;105,692835;;
12900;4;1767,478093;105,6995023;;
13000;0;1766,902452;105,6594838;;
13000;1;1766,913288;105,6581974;;
13000;2;1766,904537;105,6605749;;
13000;3;1766,903634;105,6573511;;
13000;4;1766,948502;105,6692054;;
13100;0;1766,435757;105,5505467;;
13100;1;1766,439736;105,5597307;;
13100;2;1766,433519;105,5625087;;
13100;3;1766,427835;105,5628619;;
13100;4;1766,431274;105,5580724;;
13200;0;1765,445581;105,0984255;;
13200;1;1765,452002;105,1021986;;
13200;2;1765,453142;105,0996008;;
13200;3;1765,453584;105,1014771;;
13200;4;1765,451999;105,1019778;;
13300;0;1765,10414;105,0237036;;
13300;1;1765,104427;105,0238622;;
13300;2;1765,098116;105,024816;;
13300;3;1765,098046;105,0224046;;
13300;4;1765,097423;105,0232006;;
13400;0;1765,120227;104,9322131;;
13400;1;1765,10678;104,9310422;;
13400;2;1765,101056;104,9297;;
13400;3;1765,100068;104,9226933;;
13400;4;1765,106842;104,9295607;;
13500;0;1765,005033;104,581428;;
13500;1;1765,023737;104,5640605;;
13500;2;1764,994854;104,5849666;;
13500;3;1765,004174;104,5843094;;
13500;4;1765,001208;104,5811558;;
13600;0;1766,757414;104,8727258;;
13600;1;1766,762831;104,8812737;;
13600;2;1766,769607;104,884515;;
13600;3;1766,759869;104,8779271;;
13600;4;1766,775386;104,8833306;;
13700;0;1763,6407;104,5323596;;
13700;1;1763,632871;104,5304898;;
13700;2;1763,631953;104,5332406;;
13700;3;1763,638876;104,5367465;;
13700;4;1763,638789;104,5365622;;
13800;0;1765,840692;105,5275462;;
13800;1;1765,845117;105,5170526;;
13800;2;1765,840142;105,5037585;;
13800;3;1765,854107;105,5188222;;
13800;4;1765,845961;105,5225973;;
13900;0;1765,613719;105,5379966;;
13900;1;1765,614536;105,5389341;;
13900;2;1765,608204;105,5342806;;
13900;3;1765,616825;105,5292787;;
13900;4;1765,615569;105,5146117;;
14000;0;1763,044139;103,7171256;;
14000;1;1763,042369;103,8336995;;
14000;2;1763,035607;103,8453174;;
14000;3;1763,042023;103,8411268;;
14000;4;1763,036728;103,8497423;;
14100;0;1762,636625;104,6279802;;
14100;1;1762,635759;104,6313396;;
14100;2;1762,636659;104,6337338;;
14100;3;1762,635959;104,6336376;;
14100;4;1762,637466;104,6448538;;
14200;0;1761,849588;104,6070649;;
14200;1;1761,85419;104,6026889;;
14200;2;1761,851337;104,6080914;;
14200;3;1761,884464;104,628784;;
14200;4;1761,877462;104,6226857;;
14300;0;1760,991297;104,4977863;;
14300;1;1760,99186;104,4989453;;
14300;2;1760,988689;104,4989172;;
14300;3;1760,991989;104,5010626;;
14300;4;1760,984477;104,4813952;;
14400;0;1760,233226;104,4069017;;
14400;1;1760,105446;104,4232667;;
14400;2;1760,217915;104,4585815;;
14400;3;1760,096592;104,4395772;;
14400;4;1760,129065;104,4523847;;
14500;0;1759,929963;103,6631129;;
14500;1;1759,925774;103,6590893;;
14500;2;1759,929285;103,6623164;;
14500;3;1759,910821;103,6511338;;
14500;4;1759,909311;103,6508483;;
14600;0;1760,979505;105,0174845;;
14600;1;1760,980576;105,0187108;;
14600;2;1760,979404;105,0182419;;
14600;3;1760,981414;105,0183135;;
14600;4;1761,142249;104,2683289;;
14700;0;1760,000809;104,977383;;
14700;1;1759,995431;104,9780985;;
14700;2;1759,999621;104,9661693;;
14700;3;1759,996261;104,9752646;;
14700;4;1759,997326;104,9771396;;
14800;0;1759,037605;104,8298392;;
14800;1;1759,035579;104,8255923;;
14800;2;1759,032301;104,8288279;;
