0;00000000-00000000;1845.1880316863649;111.52642720656073
1;00000000-00000001;1844.6203904395409;113.94443888727612
2;00000000-00000002;1844.6228878190175;113.93257189347553
3;00000000-00000003;1845.1827223848218;111.52192700076581
4;00000000-00000004;1844.6284996482673;113.93254926281936
5;00000100-00000000;1842.9656227491105;112.67981142961797
6;00000100-00000001;1842.9629517597639;112.64702425347508
7;00000100-00000002;1843.0755204490335;112.48623915181497
8;00000100-00000003;1843.072581124176;112.48729132584108
9;00000100-00000004;1842.9668720249117;112.65965157161226
10;00000200-00000000;1842.3500035705458;112.27026231850121
11;00000200-00000001;1842.350579973598;112.27373971523603
12;00000200-00000002;1842.353177695099;112.2749301467715
13;00000200-00000003;1842.3529115429224;112.27233891709419
14;00000200-00000004;1842.3449364706235;112.27783788884662
15;00000300-00000000;1841.4630891070042;112.16593964725918
16;00000300-00000001;1841.4619525819494;112.16396736109853
17;00000300-00000002;1841.4623734951756;112.17791395987832
18;00000300-00000003;1841.4651530332856;112.17844465594143
19;00000300-00000004;1841.4623829190575;112.16473969473911
20;00000400-00000000;1840.512824532576;112.25939080433803
21;00000400-00000001;1840.5466983651943;112.30874206469794
22;00000400-00000002;1840.4964206017714;112.25203925366735
23;00000400-00000003;1840.5428817321672;112.30591388861336
24;00000400-00000004;1840.5444037315992;112.30999455986371
25;00000500-00000000;1839.5781575897572;112.53157916914682
26;00000500-00000001;1839.5761864829242;112.5227093864581
27;00000500-00000002;1839.5737587534989;112.53230474412706
28;00000500-00000003;1839.5734671151424;112.53424230206956
29;00000500-00000004;1839.5922577138979;112.54646995071128
30;00000600-00000000;1839.3417359499751;112.39330024277832
31;00000600-00000001;1839.335192627979;112.29348129311299
32;00000600-00000002;1839.1759993747323;112.2558179528195
33;00000600-00000003;1839.1609478672967;112.2596460466879
34;00000600-00000004;1839.3890567543333;112.31288301630936
35;00000700-00000000;1838.4865311219678;112.11484517366105
36;00000700-00000001;1838.4963077756909;112.15235785613939
37;00000700-00000002;1838.4985609036955;112.153486931916
38;00000700-00000003;1838.4994964703328;112.15232715447357
39;00000700-00000004;1838.4771323766963;112.10435497121863
40;00000800-00000000;1838.3989339767295;112.5542229656915
41;00000800-00000001;1838.3988861324062;112.55853253400102
42;00000800-00000002;1838.3916961211798;112.56834265845852
43;00000800-00000003;1838.3963649247148;112.56887823990861
44;00000800-00000004;1838.3949311157814;112.55458557748564
45;00000900-00000000;1837.8716452992974;112.64142636287974
46;00000900-00000001;1837.865053433649;112.63582740536613
47;00000900-00000002;1837.7255934704995;112.80483481593565
48;00000900-00000003;1837.7506308229615;112.78801113333154
49;00000900-00000004;1837.8560144407434;112.6463497103184
50;00001000-00000000;1837.485160066546;112.98528977394643
51;00001000-00000001;1837.4885141980913;112.96818651178175
52;00001000-00000002;1837.4898227753288;112.97018385947291
53;00001000-00000003;1837.493511371662;112.97004268922052
54;00001000-00000004;1837.490473457092;112.96623405935226
55;00001100-00000000;1837.9201600447727;112.10023221279818
56;00001100-00000001;1837.9289862208395;112.0965267001744
57;00001100-00000002;1837.9209884892514;112.10253103552259
58;00001100-00000003;1837.9280464587334;112.10073306876515
59;00001100-00000004;1837.9096278739596;112.11667388109927
60;00001200-00000000;1836.9852532533841;112.42767861605779
61;00001200-00000001;1836.9801613197426;112.43491936142527
62;00001200-00000002;1836.9284535146662;112.42364179574268
63;00001200-00000003;1836.9805401597853;112.43741768926903
64;00001200-00000004;1836.9858568407442;112.42883671005201
65;00001300-00000000;1836.3836817007643;112.26701989668653
